OMIM,label
616175,"UBIQUITIN-CONJUGATING ENZYME E2J 1"
300469,"MELANOMA ANTIGEN, FAMILY C, 3"
300468,"MELANOMA ANTIGEN, FAMILY C, 2"
300465,"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED"
300464,"CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 3"
300467,"MELANOMA ANTIGEN, FAMILY B, 6"
300466,"MELANOMA ANTIGEN, FAMILY B, 5"
300461,"ORNITHINE CARBAMOYLTRANSFERASE"
300460,"PROTOCADHERIN 19"
300463,"POLYGLUTAMINE-BINDING PROTEIN 1"
300462,"A-KINASE ANCHOR PROTEIN 14"
260400,"SHWACHMAN-DIAMOND SYNDROME"
154020,"HYPOMAGNESEMIA 2, RENAL"
173610,"SELECTIN P"
177720,"DEHYDRATED HEREDITARY STOMATOCYTOSIS 1 WITH OR WITHOUT PSEUDOHYPERKALEMIA AND/OR PERINATAL EDEMA"
191540,"URATE OXIDASE, PSEUDOGENE"
245900,"LECITHIN:CHOLESTEROL ACYLTRANSFERASE DEFICIENCY"
235800,"HISTIDINEMIA"
212900,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 1"
301770,"ARRESTIN 3, RETINAL"
212905,"POLYMICROGYRIA, BILATERAL FRONTOPARIETAL"
243080,"INOSINE PHOSPHORYLASE DEFICIENCY, IMMUNE DEFECT DUE TO"
609528,"CEREBRAL DYSGENESIS, NEUROPATHY, ICHTHYOSIS, AND PALMOPLANTAR KERATODERMA SYNDROME"
609529,"IMMUNOGLOBULIN A DEFICIENCY 2"
609520,"THAP DOMAIN-CONTAINING PROTEIN 1"
609521,"SOLUTE CARRIER FAMILY 30 (ZINC TRANSPORTER), MEMBER 1"
609522,"ELONGIN A2"
609523,"ALDEHYDE DEHYDROGENASE, FAMILY 3, SUBFAMILY A, MEMBER 2"
609524,"MYOPATHY, MYOFIBRILLAR, 5"
609525,"TENSION-INDUCED/INHIBITED PROTEIN"
609526,"PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING PROTEIN, FAMILY G, MEMBER 4"
609527,"RAP GUANINE NUCLEOTIDE EXCHANGE FACTOR 5"
211450,"BRONCHOMALACIA"
157640,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1"
179040,"PYRUVATE KINASE, MUSCLE"
268060,"RETINOPATHY, PERICENTRAL PIGMENTARY, AUTOSOMAL RECESSIVE"
237400,"HYPER-BETA-ALANINEMIA"
161480,"NASAL BONES, ABSENCE OF"
156510,"METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY"
216100,"CLEFT LIP/PALATE WITH ABNORMAL THUMBS AND MICROCEPHALY"
188370,"THYMOCYTE ANTIGEN CD1A"
182360,"ATPase, H+/K+ TRANSPORTING, NONGASTRIC, ALPHA POLYPEPTIDE"
169300,"PECTUS EXCAVATUM"
114181,"CALMODULIN 1"
114180,"CALMODULIN 1"
114183,"CALMODULIN 3"
114182,"CALMODULIN 2"
114184,"CALMODULIN-LIKE 3"
608184,"IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 4"
223360,"DOPAMINE BETA-HYDROXYLASE DEFICIENCY, CONGENITAL"
190990,"TROPOMYOSIN 2"
602958,"SERUM/GLUCOCORTICOID-REGULATED KINASE 1"
602959,"EUKARYOTIC TRANSLATION ELONGATION FACTOR 1, ALPHA-2"
617268,"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE"
617269,"SOCS2 ANTISENSE RNA 1, NONCODING"
617264,"SR-RELATED C-TERMINAL DOMAIN-ASSOCIATED FACTOR 1"
617265,"POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING PROTEIN 9"
617266,"KIAA0825 GENE"
617267,"MATRIX AAA PEPTIDASE-INTERACTING PROTEIN 1"
617260,"GLOBAL DEVELOPMENTAL DELAY, ABSENT OR HYPOPLASTIC CORPUS CALLOSUM, AND DYSMORPHIC FACIES"
617261,"TRANSMEMBRANE PROTEIN 261"
617262,"ATP5S-LIKE PROTEIN"
617263,"NON-SMC ELEMENT 1, S. CEREVISIAE, HOMOLOG OF"
227295,"CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE I"
227290,"DONNAI-BARROW SYNDROME"
106240,"ANISOCORIA"
105570,"ANDROSTENONE, ABILITY TO SMELL"
309700,"NORRIE DISEASE"
607636,"VAN BUCHEM DISEASE, TYPE 2"
607637,"EMX2 OPPOSITE STRAND"
274700,"THYROID DYSHORMONOGENESIS 3"
607638,"DEOXYCYTIDYLATE DEAMINASE"
607639,"PROTEIN WITH 4 GROUP B SCAVENGER RECEPTOR CYSTEINE-RICH DOMAINS"
168820,"PARAOXONASE 1"
226450,"EPIDERMOLYSIS BULLOSA, JUNCTIONAL, NON-HERLITZ TYPE"
272950,"TEEBI-SHALTOUT SYNDROME"
143055,"CYCLIN T1"
606588,"DNA METHYLTRANSFERASE 3-LIKE PROTEIN"
115442,"CASEIN KINASE II, ALPHA-2"
115441,"CASEIN KINASE II, BETA"
115440,"CASEIN KINASE II, ALPHA-1"
604440,"CELL DEATH-INDUCING DFFA-LIKE EFFECTOR A"
604441,"CELL DEATH-INDUCING DFFA-LIKE EFFECTOR B"
604442,"RENAL CELL CARCINOMA, NONPAPILLARY"
604443,"ACYL-CoA SYNTHETASE LONG CHAIN FAMILY, MEMBER 6"
604444,"BMP AND ACTIVIN MEMBRANE-BOUND INHIBITOR, XENOPUS, HOMOLOG OF"
604445,"PROTEASE INHIBITOR 13"
604446,"PHOSPHOTRIESTERASE-RELATED PROTEIN"
604447,"GUANINE NUCLEOTIDE-BINDING PROTEIN, BETA-5"
604448,"CYTOHESIN 1-INTERACTING PROTEIN"
604449,"PROTEASOME 26S SUBUNIT, NON-ATPase, 11"
146940,"IMMUNOGLOBULIN LAMBDA CONSTANT REGION 1"
226980,"EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH EARLY-ONSET DIABETES MELLITUS"
226985,"EPITHELIAL SQUAMOUS DYSPLASIA, KERATINIZING DESQUAMATIVE, OF URINARY TRACT"
182882,"SPERM PROTAMINE P4"
147090,"IMMUNE RESPONSE TO SYNTHETIC POLYPEPTIDE--IRGLPHE 2"
182889,"ZONA PELLUCIDA GLYCOPROTEIN 3"
182888,"ZONA PELLUCIDA GLYCOPROTEIN 2"
272480,"SYRINGOMYELIA, NONCOMMUNICATING ISOLATED"
600569,"SHROOM FAMILY MEMBER 2"
600568,"NEUROLIGIN 1"
600567,"NEUREXIN III"
600566,"NEUREXIN II"
600565,"NEUREXIN I"
600564,"INTER-ALPHA-TRYPSIN INHIBITOR, HEAVY CHAIN 4"
600563,"PROSTAGLANDIN F RECEPTOR"
600562,"CADHERIN 12"
600561,"SPONDYLOEPIPHYSEAL DYSPLASIA WITH ATLANTOAXIAL INSTABILITY"
600560,"SHC TRANSFORMING PROTEIN 1"
249230,"MEGAEPIPHYSEAL DWARFISM"
180480,"RIBULOSE 5-PHOSPHATE 3-EPIMERASE"
137550,"MELANOCYTIC NEVUS SYNDROME, CONGENITAL"
268305,"ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES"
268300,"ROBERTS SYNDROME"
229600,"FRUCTOSE INTOLERANCE, HEREDITARY"
234200,"NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 1"
172500,"PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRAL DYSFUNCTION"
604375,"HUMAN GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE"
603148,"ACTIVATING TRANSCRIPTION FACTOR 3"
603149,"INTERLEUKIN 17A"
603144,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F POLYPEPTIDE-INTERACTING PROTEIN ALPHA 3"
603145,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F POLYPEPTIDE-INTERACTING PROTEIN ALPHA 4"
603146,"PROTEASOME 26S SUBUNIT, NON-ATPase, 9"
603147,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ic"
603140,"PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE, TYPE II, ALPHA"
603141,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F POLYPEPTIDE-INTERACTING PROTEIN-BINDING PROTEIN 1"
603142,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F POLYPEPTIDE-INTERACTING PROTEIN-BINDING PROTEIN 2"
603143,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, F POLYPEPTIDE-INTERACTING PROTEIN ALPHA-2"
132450,"EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS"
186500,"MULTIPLE SYNOSTOSES SYNDROME 1"
180220,"RETINOIC ACID RECEPTOR, BETA"
188030,"THROMBOCYTOPENIC PURPURA, AUTOIMMUNE"
613179,"PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY"
617252,"UNCOMBABLE HAIR SYNDROME 3"
188035,"PRO-PLATELET BASIC PROTEIN-LIKE 1"
136200,"FLUSHING OF EARS AND SOMNOLENCE"
613170,"TETRASPANIN 1"
602969,"ESTROGEN-RELATED RECEPTOR, GAMMA"
613172,"CARDIOMYOPATHY, DILATED, 1DD"
613173,"NEURONAL GROWTH REGULATOR 1"
230450,"GAMMA-GLUTAMYLCYSTEINE SYNTHETASE DEFICIENCY, HEMOLYTIC ANEMIA DUE TO"
613175,"SMG8 NONSENSE MEDIATED mRNA DECAY FACTOR"
613176,"SMG9 NONSENSE-MEDIATED mRNA DECAY FACTOR"
602968,"BREAST CARCINOMA AMPLIFIED SEQUENCE 1"
109135,"AXL RECEPTOR TYROSINE KINASE"
109130,"AXIAL OSTEOMALACIA"
611998,"cAMP RESPONSE ELEMENT-BINDING PROTEIN 3-LIKE 3"
602965,"FATTY ACID-BINDING PROTEIN 7"
614748,"INTERSTITIAL LUNG DISEASE, NEPHROTIC SYNDROME, AND EPIDERMOLYSIS BULLOSA, CONGENITAL"
614749,"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2"
617258,"MYOPATHY, MYOFIBRILLAR, 8"
614742,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 1"
614743,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 2"
614740,"BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7"
614741,"MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY"
614746,"URIC ACID CONCENTRATION, SERUM, QUANTITATIVE TRAIT LOCUS 5"
614747,"URIC ACID CONCENTRATION, SERUM, QUANTITATIVE TRAIT LOCUS 6"
614744,"FACIAL PARESIS, HEREDITARY CONGENITAL, 3"
614745,"BLOOD GROUP, JOHN MILTON HAGEN SYSTEM"
616674,"SPINDLE- AND KINETOCHORE-ASSOCIATED COMPLEX, SUBUNIT 2"
616675,"KERATIN 26, TYPE I"
616676,"KERATIN 27, TYPE I"
616677,"KERATIN 28, TYPE I"
616670,"EXTENDED SYNAPTOTAGMIN-LIKE PROTEIN 1"
616671,"KERATIN 76, TYPE II"
616672,"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 27"
616673,"SPINDLE- AND KINETOCHORE-ASSOCIATED COMPLEX, SUBUNIT 1"
613288,"TRIPARTITE MOTIF-CONTAINING PROTEIN 72"
613289,"ATAXIN 8"
616678,"KERATIN 39, TYPE I"
616679,"KERATIN 40, TYPE I"
128950,"EARLOBE CREASE"
171850,"PHOSPHOFRUCTOKINASE, MUSCLE TYPE"
602239,"CYTOCHROME P450, SUBFAMILY XXVIA, POLYPEPTIDE 1"
602238,"EXOSOME COMPONENT 2"
602235,"POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 2"
602234,"CASPASE 9, APOPTOSIS-RELATED CYSTEINE PROTEASE"
602237,"CHEMOKINE, CX3C MOTIF, RECEPTOR 1"
135150,"BIRT-HOGG-DUBE SYNDROME"
602231,"SMALL UBIQUITIN-LIKE MODIFIER 3"
602230,"SH3 DOMAIN-BINDING GLUTAMIC ACID-RICH PROTEIN"
602233,"APOPTOTIC PROTEASE ACTIVATING FACTOR 1"
602232,"POTASSIUM CHANNEL, VOLTAGE-GATED, KQT-LIKE SUBFAMILY, MEMBER 3"
173750,"MOEBIUS SYNDROME"
121350,"CORACOCLAVICULAR JOINT, ANOMALOUS"
610489,"PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1"
610488,"TETRATRICOPEPTIDE REPEAT DOMAIN-CONTAINING PROTEIN 9"
610481,"SH2 DOMAIN-CONTAINING PROTEIN D"
610480,"LEM DOMAIN-CONTAINING PROTEIN 1"
610483,"AGAMMAGLOBULINEMIA, MICROCEPHALY, AND SEVERE DERMATITIS"
236110,"HOLZGREVE SYNDROME"
610485,"LOSS OF HETEROZYGOSITY, CHROMOSOME 3, REGION 2, GENE A"
610484,"PROLINE-RICH SYNAPSE-ASSOCIATED PROTEIN-INTERACTING PROTEIN 1"
610487,"KH DOMAIN-CONTAINING, RNA-BINDING, SIGNAL TRANSDUCTION-ASSOCIATED PROTEIN 2"
610486,"LEUCINE-RICH REPEAT-CONTAINING PROTEIN 4"
617105,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 41"
617104,"PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE, TYPE II, GAMMA"
617107,"THAUVIN-ROBINET-FAIVRE SYNDROME"
617106,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 42"
617101,"INTELLECTUAL DEVELOPMENTAL DISORDER WITH PERSISTENCE OF FETAL HEMOGLOBIN"
617100,"FAMILIAL ADENOMATOUS POLYPOSIS 4"
617103,"ZINC FINGER PROTEIN 668"
617102,"SHORT-RIB THORACIC DYSPLASIA 16 WITH OR WITHOUT POLYDACTYLY"
610739,"TRINUCLEOTIDE REPEAT-CONTAINING GENE 6A"
610738,"NEUTROPENIA, SEVERE CONGENITAL, 3, AUTOSOMAL RECESSIVE"
617109,"CREB3 RECRUITMENT FACTOR"
617108,"SESSILE SERRATED POLYPOSIS CANCER SYNDROME"
134200,"FACIAL PALSY, FAMILIAL RECURRENT PERIPHERAL"
312100,"ANDROGEN INSENSITIVITY, PARTIAL"
125290,"DELTA-AMINOLEVULINATE SYNTHASE 1"
605274,"MESOMELIC DYSPLASIA, SAVARIRAYAN TYPE"
605275,"NOONAN SYNDROME 2"
605276,"APOPTOSIS-ASSOCIATED TYROSINE KINASE"
138430,"GLYCEROL-3-PHOSPHATE DEHYDROGENASE 2"
605270,"N-SULFOGLUCOSAMINE SULFOHYDROLASE"
605271,"SERPIN PEPTIDASE INHIBITOR, CLADE A, MEMBER 10"
605272,"NMYC DOWNSTREAM-REGULATED GENE 2"
605273,"NMYC DOWNSTREAM-REGULATED GENE 3"
605278,"CARBOXYLESTERASE 2"
605279,"CARBOXYLESTERASE 3"
601476,"LYSOSOME-ASSOCIATED PROTEIN, TRANSMEMBRANE 5"
601475,"PERIODIC TRYPTOPHAN PROTEIN 2, YEAST, HOMOLOG OF"
611460,"TUMOR PROTEIN p63-REGULATED PROTEIN 1-LIKE"
611461,"SOLUTE CARRIER FAMILY 22 (ORGANIC CATION TRANSPORTER), MEMBER 17"
611462,"PHOSPHATIDYLINOSITOL 3-KINASE, REGULATORY SUBUNIT 6"
611463,"SPERMIDINE/SPERMINE N(1)-ACETYLTRANSFERASE 2"
611464,"MON1, S. CEREVISIAE, HOMOLOG OF, A"
611465,"GALLBLADDER DISEASE 4"
611466,"PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING PROTEIN, FAMILY M, MEMBER 1"
611467,"GUANYLATE-BINDING PROTEIN 5: GBP5"
611468,"BDNF ANTISENSE RNA"
611469,"COLORECTAL CANCER, SUSCEPTIBILITY TO, 2"
146550,"HYPOTRICHOSIS 4"
123864,"CYTOCHROME c OXIDASE, SUBUNIT 4I1"
123866,"CYTOCHROME c OXIDASE, SUBUNIT 5B"
123860,"CYTIDINE 5-PRIME TRIPHOSPHATE SYNTHETASE 1"
300937,"RHO GTPase-ACTIVATING PROTEIN 36"
254800,"MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG"
300935,"PROLINE-RICH GAMMA-CARBOXYGLUTAMIC ACID PROTEIN 1"
300934,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iy"
300933,"PIH1 DOMAIN-CONTAINING PROTEIN 3"
300932,"THYROXINE-BINDING GLOBULIN QUANTITATIVE TRAIT LOCUS"
300931,"PIRIN"
300930,"MAP7 DOMAIN-CONTAINING PROTEIN 3"
300939,"THYMOSIN, BETA-15A"
300938,"MATRIX REMODELING-ASSOCIATED PROTEIN 5"
609640,"FRIAS SYNDROME"
311450,"PALLISTER W SYNDROME"
137960,"MPV17, MOUSE, HOMOLOG OF"
613908,"SPINOCEREBELLAR ATAXIA 35"
178620,"SURFACTANT, PULMONARY-ASSOCIATED PROTEIN C"
133260,"ESTERASE B"
613901,"RNA 2-PRIME,3-PRIME CYCLIC PHOSPHATE AND 5-PRIME-OH LIGASE"
613900,"TRANSGLUTAMINASE 6"
218670,"CRANIOTELENCEPHALIC DYSPLASIA"
613902,"ZINC FINGER PROTEIN 503"
613905,"ZINC FINGER PROTEIN 606"
613904,"ZINC FINGER PROTEIN 569"
613907,"ZINC FINGER PROTEIN 652"
613906,"ZINC FINGER PROTEIN 641"
262300,"ACHROMATOPSIA 3"
171060,"ATP-BINDING CASSETTE, SUBFAMILY B, MEMBER 4"
259400,"OSTEOGENESIS IMPERFECTA, TYPE II"
161015,"NADH-UBIQUINONE OXIDOREDUCTASE FLAVOPROTEIN 1"
217520,"CORNEAL DEGENERATION, BAND-SHAPED SPHEROID"
218040,"COSTELLO SYNDROME"
150240,"LAMININ, BETA-1"
257050,"NIEMANN-PICK DISEASE, TYPE C1"
261650,"PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY, MITOCHONDRIAL"
158030,"ANTIGEN DEFINED BY MONOCLONAL ANTIBODY AJ9"
307700,"HYPOPARATHYROIDISM, X-LINKED"
266150,"PYRUVATE CARBOXYLASE DEFICIENCY"
155540,"MELANOCORTIN 3 RECEPTOR"
155541,"MELANOCORTIN 4 RECEPTOR"
214380,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1"
300841,"COAGULATION FACTOR VIII"
119570,"CLEFT SOFT PALATE"
606722,"NEUROCALCIN, DELTA"
607525,"ZINC RIBBON DOMAIN-CONTAINING PROTEIN 1"
162091,"SCHWANNOMATOSIS 1"
162096,"MIDKINE"
162095,"PLEIOTROPHIN"
607523,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 8"
215030,"CHOLESTEROL PNEUMONIA"
300164,"INACTIVATION ESCAPE 1"
300165,"INACTIVATION ESCAPE 2"
152790,"LUTEINIZING HORMONE/CHORIOGONADOTROPIN RECEPTOR"
300167,"HEPHAESTIN"
300160,"DEAD/H BOX 3, X-LINKED"
601019,"SOLUTE CARRIER FAMILY 6 (NEUROTRANSMITTER TRANSPORTER, GLYCINE), MEMBER 9"
300162,"ACETYLSEROTONIN METHYLTRANSFERASE-LIKE"
300163,"FOUR-AND-A-HALF LIM DOMAINS 1"
118220,"CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1A"
601015,"NPC2 GENE"
601016,"MIDLINE MALFORMATIONS, MULTIPLE, WITH LIMB ABNORMALITIES AND HYPOPITUITARISM"
601017,"SYNTROPHIN, ALPHA-1"
300168,"GLYPICAN 4"
611097,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 11"
601012,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, N TYPE, ALPHA-1B SUBUNIT"
601013,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, ALPHA-1E SUBUNIT"
609229,"NUDIX HYDROLASE 4"
609228,"NUDIX HYDROLASE 3"
609223,"SPONDYLOEPIPHYSEAL DYSPLASIA TARDA, AUTOSOMAL RECESSIVE, LEROY-SPRANGER TYPE"
609222,"DANDY-WALKER MALFORMATION WITH OCCIPITAL CEPHALOCELE, AUTOSOMAL DOMINANT"
609221,"N-ACETYLTRANSFERASE 10"
609220,"BRUCK SYNDROME 2"
609227,"GRISCELLI SYNDROME, TYPE 3"
609226,"WD REPEAT-CONTAINING PROTEIN 45B"
609225,"WD40 REPEAT PROTEIN INTERACTING WITH PHOSPHOINOSITIDES 2"
225000,"ROSSELLI-GULIENETTI SYNDROME"
608578,"BARAITSER-WINTER SYNDROME 1"
608579,"SEVERE CUTANEOUS ADVERSE REACTION, SUSCEPTIBILITY TO"
608570,"AHNAK NUCLEOPROTEIN 2"
608571,"ULNAR/FIBULAR RAY DEFECT AND BRACHYDACTYLY"
608572,"BURN-MCKEOWN SYNDROME"
608573,"ANOCTAMIN 7"
608574,"EMSY GENE"
608575,"RETINOL DEHYDROGENASE 8"
608576,"GRAINYHEAD-LIKE 2"
608577,"CHURCHILL DOMAIN-CONTAINING 1"
301410,"NEURAL TUBE DEFECTS, X-LINKED"
611099,"PROTEIN DISULFIDE ISOMERASE, FAMILY A, MEMBER 6"
611098,"SIX-TRANSMEMBRANE EPITHELIAL ANTIGEN OF PROSTATE 4"
142625,"HIRSUTISM, SKELETAL DYSPLASIA, AND MENTAL RETARDATION"
142623,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1"
142622,"HIPPOCALCIN"
609489,"MANNOSIDASE, BETA A, LYSOSOMAL"
142620,"ABHYDROLASE DOMAIN-CONTAINING 16A"
609487,"MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 2"
609486,"E2F-ASSOCIATED PHOSPHOPROTEIN"
609485,"MODULATOR OF APOPTOSIS 1"
609484,"LY6/PLAUR DOMAIN-CONTAINING PROTEIN 3"
609483,"FAMILY WITH SEQUENCE SIMILARITY 84, MEMBER B"
609482,"ANTERIOR GRADIENT 3, XENOPUS, HOMOLOG OF"
609481,"ISL2 TRANSCRIPTION FACTOR, LIM/HOMEODOMAIN"
609480,"ZINC FINGER PROTEIN 33A"
600769,"TETRASPANIN 8"
600768,"PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 9"
600765,"MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 10"
600764,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS I-RELATED"
600767,"GDP-DISSOCIATION INHIBITOR 2"
600766,"GDP DISSOCIATION INHIBITOR 1"
600761,"SODIUM CHANNEL, NONVOLTAGE-GATED 1, GAMMA SUBUNIT"
600760,"SODIUM CHANNEL, NONVOLTAGE-GATED 1, BETA SUBUNIT"
157560,"MINISATELLITE 33.6"
600762,"HUMAN PAPILLOMAVIRUS E5 CENTRAL SEQUENCE-LIKE 1"
608682,"ADRENOMEDULLIN 2"
608683,"CYSTATIN 8"
608680,"TP53RK-BINDING PROTEIN"
608681,"SPONDYLOCOSTAL DYSOSTOSIS 2, AUTOSOMAL RECESSIVE"
608686,"RAB3A-INTERACTING PROTEIN"
608687,"SPINOCEREBELLAR ATAXIA 20"
608684,"NINEIN"
608685,"STRUCTURAL MAINTENANCE OF CHROMOSOMES 1B"
608688,"AICAR TRANSFORMYLASE/IMP CYCLOHYDROLASE DEFICIENCY"
608689,"MESODERM POSTERIOR BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR 1"
192800,"VERTEBRAL FUSION, POSTERIOR LUMBOSACRAL, WITH BLEPHAROPTOSIS"
144700,"RENAL CELL CARCINOMA, NONPAPILLARY"
175000,"JUVENILE POLYPOSIS SYNDROME"
225400,"EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 1"
165070,"FMS-RELATED TYROSINE KINASE 1"
612209,"MESOGENIN 1"
188230,"THY-1 T-CELL ANTIGEN"
608116,"HEDGEHOG ACYLTRANSFERASE-LIKE PROTEIN"
300789,"CANCER/TESTIS ANTIGEN FAMILY 47, MEMBER A10"
181515,"SCHOLTE SYNDROME"
181510,"SCHIZOPHRENIA 1"
606352,"ALSIN"
601911,"DISTAL-LESS HOMEOBOX 4"
606350,"APRATAXIN"
606351,"ESPIN, MOUSE, HOMOLOG OF"
606356,"TRANSMEMBRANE PROTEIN 123"
606357,"DEAD/H BOX 21"
606354,"FORKHEAD BOX P2"
612204,"AUTOPHAGY 9, S. CEREVISIAE, HOMOLOG OF, A"
606358,"ANTERIOR GRADIENT 2, XENOPUS, HOMOLOG OF"
606359,"WINGLESS-TYPE MMTV INTEGRATION SITE FAMILY, MEMBER 3A"
601913,"arsA ARSENITE TRANSPORTER, ATP-BINDING, E. COLI, HOMOLOG OF, 1"
616472,"UBIQUITIN-ASSOCIATED PROTEIN 2-LIKE"
616473,"MICRO RNA 558"
616470,"ULLRICH CONGENITAL MUSCULAR DYSTROPHY 2"
616471,"BETHLEM MYOPATHY 2"
616476,"ATP/GTP-BINDING PROTEIN-LIKE 4"
616477,"NUCLEAR RECEPTOR-BINDING FACTOR 2"
616474,"ZINC FINGER- AND SCAN DOMAIN-CONTAINING PROTEIN 26"
616475,"CENTROSOMAL PROTEIN, 72-KD"
601915,"TISSUE INHIBITOR OF METALLOPROTEINASE 4"
616478,"LEUCINE-RICH REPEATS- AND GUANYLATE KINASE DOMAIN-CONTAINING PROTEIN"
616479,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2"
612200,"CHROMOSOME 3 OPEN READING FRAME 58"
612502,"COLLECTIN 11"
612503,"ATP-BINDING CASSETTE, SUBFAMILY A, MEMBER 5"
612500,"DEAD BOX POLYPEPTIDE 52"
612501,"UBIQUITIN-CONJUGATING ENZYME E2Q 2"
612506,"UBIQUITIN-CONJUGATING ENZYME E2R 2"
601917,"ALDEHYDE DEHYDROGENASE 3 FAMILY, MEMBER B2"
612504,"ATP-BINDING CASSETTE, SUBFAMILY A, MEMBER 6"
612505,"ATP-BINDING CASSETTE, SUBFAMILY A, MEMBER 8"
612508,"ATP-BINDING CASSETTE, SUBFAMILY A, MEMBER 10"
612202,"SRY-BOX 7"
608036,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 4"
608118,"ZINC DEFICIENCY, TRANSIENT NEONATAL"
607136,"SPINOCEREBELLAR ATAXIA 17"
606842,"CARDIONEUROMYOPATHY WITH HYALINE MASSES AND NEMALINE RODS"
606843,"IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 3"
550000,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 1"
606848,"NEVER IN MITOSIS GENE A-RELATED KINASE 7"
606849,"UBIQUITIN-LIKE 5"
186580,"BLAU SYNDROME"
606648,"INTERLEUKIN 22 RECEPTOR, ALPHA-2"
186982,"T-COMPLEX HOMOLOG TCP11"
186980,"T-COMPLEX 1"
614838,"HYPOGONADOTROPIC HYPOGONADISM 9 WITH OR WITHOUT ANOSMIA"
614839,"HYPOGONADOTROPIC HYPOGONADISM 10 WITH OR WITHOUT ANOSMIA"
124200,"DARIER-WHITE DISEASE"
614834,"THYROTOXIC PERIODIC PARALYSIS, SUSCEPTIBILITY TO, 3"
614835,"ACTIN, BETA-LIKE, 2"
614836,"HUMAN HERPESVIRUS 8, SUSCEPTIBILITY TO"
